文件路径,识别结果,位置,置信度,用时
14-血细胞检测.mp4,单核细胞,"[159, 136, 498, 483]",0.8137465715408325,0.017998933792114258
14-血细胞检测.mp4,单核细胞,"[159, 136, 498, 483]",0.8139584064483643,0.01900005340576172
14-血细胞检测.mp4,单核细胞,"[160, 130, 500, 484]",0.8081497550010681,0.02000117301940918
14-血细胞检测.mp4,单核细胞,"[153, 126, 511, 507]",0.8102657198905945,0.022001028060913086
14-血细胞检测.mp4,单核细胞,"[97, 74, 570, 565]",0.7873916029930115,0.021002531051635742
14-血细胞检测.mp4,单核细胞,"[55, 0, 631, 493]",0.504694938659668,0.02000141143798828
14-血细胞检测.mp4,单核细胞,"[0, 0, 539, 465]",0.6229632496833801,0.021999120712280273
14-血细胞检测.mp4,嗜酸细胞,"[130, 253, 640, 639]",0.42411625385284424,0.023000001907348633
14-血细胞检测.mp4,单核细胞,"[174, 0, 639, 347]",0.7215092778205872,0.023000001907348633
14-血细胞检测.mp4,嗜酸细胞,"[72, 65, 622, 556]",0.7399077415466309,0.01900005340576172
14-血细胞检测.mp4,中性粒细胞,"[103, 143, 535, 522]",0.8587148189544678,0.020998716354370117
14-血细胞检测.mp4,中性粒细胞,"[143, 179, 496, 487]",0.9101166725158691,0.016757965087890625
14-血细胞检测.mp4,中性粒细胞,"[160, 194, 479, 469]",0.9256967902183533,0.017004728317260742
14-血细胞检测.mp4,中性粒细胞,"[166, 201, 471, 460]",0.9289372563362122,0.019002914428710938
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286928772926331,0.019001007080078125
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286049008369446,0.021998882293701172
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285483360290527,0.022001028060913086
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285439252853394,0.023001432418823242
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286711812019348,0.020000696182250977
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286908507347107,0.016996145248413086
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9287140965461731,0.015999794006347656
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286632537841797,0.022999286651611328
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286389946937561,0.020002126693725586
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9286551475524902,0.01600027084350586
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285030364990234,0.020081043243408203
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9284586310386658,0.018999814987182617
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285244345664978,0.02199840545654297
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285474419593811,0.027238845825195312
14-血细胞检测.mp4,中性粒细胞,"[167, 202, 470, 459]",0.9285637736320496,0.019001245498657227
14-血细胞检测.mp4,中性粒细胞,"[168, 201, 470, 460]",0.928960919380188,0.01699972152709961
14-血细胞检测.mp4,中性粒细胞,"[174, 202, 468, 461]",0.9295856356620789,0.01700115203857422
14-血细胞检测.mp4,中性粒细胞,"[181, 206, 462, 455]",0.9388923645019531,0.01800084114074707
14-血细胞检测.mp4,中性粒细胞,"[196, 222, 441, 432]",0.9420254826545715,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[6, 428, 86, 508]",0.3445233404636383,0.018002033233642578
14-血细胞检测.mp4,红细胞,"[85, 297, 163, 381]",0.364926278591156,0.018002033233642578
14-血细胞检测.mp4,红细胞,"[22, 261, 100, 341]",0.41801467537879944,0.018002033233642578
14-血细胞检测.mp4,中性粒细胞,"[41, 554, 207, 639]",0.8417441248893738,0.018002033233642578
14-血细胞检测.mp4,中性粒细胞,"[439, 0, 613, 70]",0.8607127666473389,0.018002033233642578
14-血细胞检测.mp4,中性粒细胞,"[0, 40, 67, 218]",0.8985471725463867,0.018002033233642578
14-血细胞检测.mp4,中性粒细胞,"[560, 435, 639, 608]",0.9053099155426025,0.018002033233642578
14-血细胞检测.mp4,中性粒细胞,"[219, 245, 406, 405]",0.9406919479370117,0.018002033233642578
14-血细胞检测.mp4,泪滴细胞,"[527, 0, 576, 101]",0.2510029673576355,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[618, 66, 640, 156]",0.2543707489967346,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[503, 625, 612, 640]",0.26160281896591187,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[331, 142, 426, 225]",0.28215593099594116,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 17, 69, 141]",0.28595253825187683,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 585, 44, 639]",0.2957334816455841,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[599, 217, 640, 292]",0.29623159766197205,0.015002250671386719
14-血细胞检测.mp4,嗜碱细胞,"[604, 308, 639, 481]",0.32978400588035583,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[63, 514, 122, 594]",0.3722817301750183,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 351, 19, 454]",0.37761741876602173,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[223, 0, 308, 76]",0.3894787132740021,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[88, 350, 148, 435]",0.39165008068084717,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[573, 583, 640, 640]",0.43030864000320435,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[302, 0, 395, 74]",0.4573344588279724,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 130, 28, 219]",0.4704657793045044,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[3, 462, 106, 528]",0.47417423129081726,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[346, 56, 438, 137]",0.4827443063259125,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[53, 44, 142, 138]",0.5139780640602112,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[536, 305, 638, 395]",0.5228578448295593,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[572, 523, 640, 585]",0.5276089310646057,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[360, 185, 443, 254]",0.5407347679138184,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[370, 490, 461, 554]",0.5420913100242615,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[97, 472, 192, 545]",0.5522187948226929,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[550, 390, 635, 475]",0.5537119507789612,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[18, 398, 113, 472]",0.5589873790740967,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[570, 0, 640, 94]",0.5786274671554565,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[379, 625, 467, 640]",0.5859484672546387,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[103, 417, 203, 479]",0.6222522258758545,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[487, 509, 578, 576]",0.6283383965492249,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 328, 89, 403]",0.62999027967453,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[529, 255, 617, 341]",0.6777554750442505,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[594, 451, 640, 537]",0.7019822597503662,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[451, 0, 540, 72]",0.7371118068695068,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[0, 513, 57, 595]",0.7416893839836121,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[295, 482, 374, 542]",0.7732882499694824,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[106, 612, 188, 639]",0.7762855887413025,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[190, 67, 277, 161]",0.8333670496940613,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[75, 199, 151, 284]",0.8404383659362793,0.015002250671386719
14-血细胞检测.mp4,嗜碱细胞,"[174, 579, 342, 640]",0.8510990142822266,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[117, 107, 199, 199]",0.854030966758728,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[24, 131, 107, 222]",0.8548973798751831,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[432, 349, 504, 430]",0.8591580390930176,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[261, 66, 362, 189]",0.8613623380661011,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[378, 275, 472, 367]",0.8630606532096863,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[131, 208, 212, 291]",0.8655157685279846,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[351, 359, 436, 440]",0.8695487380027771,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[487, 355, 561, 441]",0.8705776929855347,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[411, 236, 498, 324]",0.8779163956642151,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[313, 593, 398, 640]",0.8823748230934143,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[270, 187, 360, 266]",0.891055166721344,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[264, 531, 353, 613]",0.8966851830482483,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[208, 403, 292, 499]",0.8973019123077393,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[283, 402, 373, 483]",0.9033229351043701,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[194, 161, 279, 249]",0.9040388464927673,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[152, 351, 239, 431]",0.9059708714485168,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[120, 541, 210, 616]",0.9070316553115845,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[194, 493, 283, 586]",0.9074261784553528,0.015002250671386719
14-血细胞检测.mp4,嗜碱细胞,"[226, 255, 397, 424]",0.9557722806930542,0.015002250671386719
14-血细胞检测.mp4,红细胞,"[123, 526, 225, 585]",0.3047195374965668,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[611, 238, 640, 402]",0.3667910397052765,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[608, 7, 640, 105]",0.4200063943862915,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[322, 78, 444, 180]",0.46291691064834595,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 345, 15, 457]",0.48633140325546265,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[597, 208, 640, 335]",0.5547253489494324,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 240, 23, 365]",0.5621828436851501,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[370, 130, 475, 224]",0.5725314021110535,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 599, 75, 639]",0.5812538862228394,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[335, 0, 456, 68]",0.6023350358009338,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 89, 22, 220]",0.612343430519104,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[563, 554, 639, 639]",0.620587944984436,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[40, 0, 160, 38]",0.6501117944717407,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 0, 59, 96]",0.7160102128982544,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[407, 539, 529, 631]",0.7225560545921326,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 527, 49, 620]",0.7503032684326172,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[19, 382, 95, 490]",0.7864882946014404,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 455, 54, 550]",0.7908771634101868,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[272, 602, 391, 640]",0.8268161416053772,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[40, 542, 164, 638]",0.8333759903907776,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[226, 0, 355, 145]",0.8344868421554565,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[128, 0, 244, 115]",0.8347911834716797,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[308, 535, 410, 613]",0.8543668985366821,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[551, 351, 640, 462]",0.860572338104248,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 180, 85, 291]",0.8628833889961243,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[397, 252, 525, 373]",0.8711717128753662,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[44, 464, 174, 552]",0.8847581744194031,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[172, 558, 291, 640]",0.8939680457115173,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[370, 367, 483, 473]",0.9055263996124268,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[477, 346, 574, 453]",0.9107320308685303,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[184, 438, 297, 566]",0.9117594361305237,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[439, 198, 554, 314]",0.9129361510276794,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[284, 432, 402, 538]",0.9148229360580444,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[66, 187, 168, 295]",0.9183160066604614,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[247, 143, 362, 249]",0.9198333621025085,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[103, 375, 219, 477]",0.9200247526168823,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[34, 53, 141, 172]",0.9213954210281372,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[142, 118, 252, 233]",0.9320494532585144,0.01500082015991211
14-血细胞检测.mp4,嗜碱细胞,"[200, 236, 423, 464]",0.9553556442260742,0.01500082015991211
14-血细胞检测.mp4,红细胞,"[0, 583, 23, 639]",0.29245004057884216,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[580, 146, 640, 328]",0.3170333802700043,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[300, 0, 469, 28]",0.4510325491428375,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[561, 446, 637, 567]",0.479884535074234,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[0, 497, 23, 603]",0.5573017001152039,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[377, 98, 490, 202]",0.6518458724021912,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[109, 567, 217, 633]",0.6820089817047119,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[327, 39, 452, 155]",0.8013272881507874,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[10, 590, 160, 640]",0.8046764731407166,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[591, 341, 639, 468]",0.8368960022926331,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[201, 0, 344, 120]",0.8379225134849548,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[171, 598, 307, 640]",0.8391737937927246,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[0, 172, 50, 302]",0.8577042818069458,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[85, 0, 216, 89]",0.8577351570129395,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[0, 408, 67, 528]",0.8698517084121704,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[434, 565, 573, 640]",0.8739145398139954,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[409, 236, 557, 374]",0.8772035241127014,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[0, 25, 103, 163]",0.8827900886535645,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[319, 566, 437, 640]",0.8843621015548706,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[454, 169, 586, 303]",0.8938733339309692,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[231, 117, 361, 241]",0.9045215845108032,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[24, 179, 141, 303]",0.9055805206298828,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[14, 497, 161, 598]",0.90989089012146,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[174, 460, 305, 606]",0.9103070497512817,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[505, 340, 616, 462]",0.9162910580635071,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[287, 447, 423, 569]",0.9229112267494202,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[383, 368, 512, 491]",0.9242144823074341,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[77, 392, 210, 508]",0.9319681525230408,0.01900029182434082
14-血细胞检测.mp4,红细胞,"[108, 94, 234, 227]",0.9363194108009338,0.01900029182434082
14-血细胞检测.mp4,嗜碱细胞,"[178, 223, 441, 486]",0.9491471648216248,0.01900029182434082
14-血细胞检测.mp4,嗜碱细胞,"[405, 0, 636, 130]",0.27342090010643005,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[71, 245, 184, 409]",0.31792736053466797,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[0, 519, 14, 633]",0.3561610281467438,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[611, 328, 640, 467]",0.46621423959732056,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[606, 0, 640, 115]",0.47771215438842773,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[594, 128, 640, 318]",0.5255590677261353,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[0, 612, 136, 639]",0.5818619132041931,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[183, 619, 310, 640]",0.5929957628250122,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[0, 166, 27, 313]",0.6673852205276489,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[106, 586, 217, 639]",0.6724831461906433,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[582, 448, 640, 572]",0.7093287110328674,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[373, 81, 495, 193]",0.7649312019348145,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[320, 21, 454, 143]",0.8271908164024353,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[0, 419, 55, 552]",0.8435803651809692,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[448, 575, 597, 640]",0.8631391525268555,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[0, 15, 83, 161]",0.8657119870185852,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[189, 0, 340, 108]",0.8670176267623901,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[63, 0, 203, 80]",0.8680128455162048,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[414, 228, 573, 372]",0.872043788433075,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[327, 578, 454, 639]",0.8925657868385315,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[461, 155, 601, 295]",0.8929868936538696,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[2, 176, 127, 308]",0.9047144055366516,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[4, 513, 157, 622]",0.9062652587890625,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[221, 106, 360, 238]",0.9098798036575317,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[171, 471, 310, 628]",0.9148772358894348,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[290, 454, 435, 584]",0.9154209494590759,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[390, 367, 527, 499]",0.9188426733016968,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[519, 334, 638, 465]",0.9202362895011902,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[65, 402, 208, 525]",0.9402679204940796,0.016001462936401367
14-血细胞检测.mp4,嗜碱细胞,"[171, 215, 451, 501]",0.9443159699440002,0.016001462936401367
14-血细胞检测.mp4,红细胞,"[91, 85, 224, 225]",0.945440948009491,0.016001462936401367
